project,access,cc,is_constructor,method_fen,class_name_guess,method_name,params_types,file,line_number
lang3.20,public,3,False,org.apache.commons.lang3.ArrayUtils.toObject(byte[]),ArrayUtils,toObject,byte[],org/apache/commons/lang3/ArrayUtils.java,8951
lang3.20,public,3,False,org.apache.commons.lang3.ArrayUtils.toObject(char[]),ArrayUtils,toObject,char[],org/apache/commons/lang3/ArrayUtils.java,8969
lang3.20,public,3,False,org.apache.commons.lang3.ArrayUtils.toObject(double[]),ArrayUtils,toObject,double[],org/apache/commons/lang3/ArrayUtils.java,8987
lang3.20,public,3,False,org.apache.commons.lang3.ArrayUtils.toObject(float[]),ArrayUtils,toObject,float[],org/apache/commons/lang3/ArrayUtils.java,9005
lang3.20,public,3,False,org.apache.commons.lang3.ArrayUtils.toObject(int[]),ArrayUtils,toObject,int[],org/apache/commons/lang3/ArrayUtils.java,9023
lang3.20,public,3,False,org.apache.commons.lang3.ArrayUtils.toObject(long[]),ArrayUtils,toObject,long[],org/apache/commons/lang3/ArrayUtils.java,9041
lang3.20,public,3,False,org.apache.commons.lang3.ArrayUtils.toObject(short[]),ArrayUtils,toObject,short[],org/apache/commons/lang3/ArrayUtils.java,9059
lang3.20,public,3,False,"org.apache.commons.lang3.ArrayUtils.toStringArray(Object[],String)",ArrayUtils,toStringArray,"Object[],String",org/apache/commons/lang3/ArrayUtils.java,9561
lang3.20,public,3,False,org.apache.commons.lang3.BooleanUtils.and(boolean[]),BooleanUtils,and,boolean[],org/apache/commons/lang3/BooleanUtils.java,100
lang3.20,public,3,False,"org.apache.commons.lang3.BooleanUtils.compare(boolean,boolean)",BooleanUtils,compare,"boolean,boolean",org/apache/commons/lang3/BooleanUtils.java,157
lang3.20,public,3,False,org.apache.commons.lang3.BooleanUtils.negate(Boolean),BooleanUtils,negate,Boolean,org/apache/commons/lang3/BooleanUtils.java,262
lang3.20,public,3,False,org.apache.commons.lang3.BooleanUtils.or(boolean[]),BooleanUtils,or,boolean[],org/apache/commons/lang3/BooleanUtils.java,335
lang3.20,public,3,False,"org.apache.commons.lang3.BooleanUtils.toBoolean(int,int,int)",BooleanUtils,toBoolean,"int,int,int",org/apache/commons/lang3/BooleanUtils.java,438
lang3.20,public,3,False,org.apache.commons.lang3.BooleanUtils.toBooleanObject(Integer),BooleanUtils,toBooleanObject,Integer,org/apache/commons/lang3/BooleanUtils.java,644
lang3.20,public,3,False,"org.apache.commons.lang3.BooleanUtils.toInteger(Boolean,int,int,int)",BooleanUtils,toInteger,"Boolean,int,int,int",org/apache/commons/lang3/BooleanUtils.java,922
lang3.20,public,3,False,org.apache.commons.lang3.BooleanUtils.toIntegerObject(Boolean),BooleanUtils,toIntegerObject,Boolean,org/apache/commons/lang3/BooleanUtils.java,976
lang3.20,public,3,False,"org.apache.commons.lang3.BooleanUtils.toIntegerObject(Boolean,Integer,Integer,Integer)",BooleanUtils,toIntegerObject,"Boolean,Integer,Integer,Integer",org/apache/commons/lang3/BooleanUtils.java,998
lang3.20,public,3,False,"org.apache.commons.lang3.BooleanUtils.toString(Boolean,String,String,String)",BooleanUtils,toString,"Boolean,String,String,String",org/apache/commons/lang3/BooleanUtils.java,1037
lang3.20,public,3,False,org.apache.commons.lang3.CharEncoding.isSupported(String),CharEncoding,isSupported,String,org/apache/commons/lang3/CharEncoding.java,100
lang3.20,public,3,False,org.apache.commons.lang3.CharSet.equals(Object),CharSet,equals,Object,org/apache/commons/lang3/CharSet.java,239
lang3.20,public,3,False,"org.apache.commons.lang3.CharSetUtils.delete(String,String[])",CharSetUtils,delete,"String,String[]",org/apache/commons/lang3/CharSetUtils.java,127
lang3.20,private,3,False,"org.apache.commons.lang3.CharSetUtils.modify(String,String[],boolean)",CharSetUtils,modify,"String,String[],boolean",org/apache/commons/lang3/CharSetUtils.java,171
lang3.20,public,3,False,org.apache.commons.lang3.ClassUtils.getAllInterfaces(Class<?>),ClassUtils,getAllInterfaces,Class<?>,org/apache/commons/lang3/ClassUtils.java,351
lang3.20,public,3,False,"org.apache.commons.lang3.ClassUtils.getCanonicalName(Class<?>,String)",ClassUtils,getCanonicalName,"Class<?>,String",org/apache/commons/lang3/ClassUtils.java,418
lang3.20,public,3,False,"org.apache.commons.lang3.ClassUtils.getCanonicalName(Object,String)",ClassUtils,getCanonicalName,"Object,String",org/apache/commons/lang3/ClassUtils.java,447
lang3.20,package-private,3,False,"org.apache.commons.lang3.ClassUtils.getName(Class<?>,String,boolean)",ClassUtils,getName,"Class<?>,String,boolean",org/apache/commons/lang3/ClassUtils.java,633
lang3.20,public,3,False,org.apache.commons.lang3.ClassUtils.isPrimitiveOrWrapper(Class<?>),ClassUtils,isPrimitiveOrWrapper,Class<?>,org/apache/commons/lang3/ClassUtils.java,1433
lang3.20,public,3,False,org.apache.commons.lang3.ClassUtils.primitiveToWrapper(Class<?>),ClassUtils,primitiveToWrapper,Class<?>,org/apache/commons/lang3/ClassUtils.java,1490
lang3.20,public,3,False,org.apache.commons.lang3.ClassUtils.primitivesToWrappers(Class<?>[]),ClassUtils,primitivesToWrappers,Class<?>[],org/apache/commons/lang3/ClassUtils.java,1469
lang3.20,public,3,False,org.apache.commons.lang3.ClassUtils.wrappersToPrimitives(Class<?>[]),ClassUtils,wrappersToPrimitives,Class<?>[],org/apache/commons/lang3/ClassUtils.java,1582
lang3.20,public,3,False,"org.apache.commons.lang3.EnumUtils.processBitVectors(Class<E>,long[])",EnumUtils,processBitVectors,"Class<E>,long[]",org/apache/commons/lang3/EnumUtils.java,444
lang3.20,public,3,False,"org.apache.commons.lang3.Functions.tryWithResources(FailableRunnable<?extends Throwable>,FailableConsumer<Throwable,?extends Throwable>,FailableRunnable<?extends Throwable>[])",Functions,tryWithResources,"FailableRunnable<?extends Throwable>,FailableConsumer<Throwable,?extends Throwable>,FailableRunnable<?extends Throwable>[]",org/apache/commons/lang3/Functions.java,627
lang3.20,private,3,False,org.apache.commons.lang3.JavaVersion.toFloatVersion(String),JavaVersion,toFloatVersion,String,org/apache/commons/lang3/JavaVersion.java,321
lang3.20,private,3,False,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),LocaleUtils,isISO639LanguageCode,String,org/apache/commons/lang3/LocaleUtils.java,209
lang3.20,public,3,False,org.apache.commons.lang3.LocaleUtils.languagesByCountry(String),LocaleUtils,languagesByCountry,String,org/apache/commons/lang3/LocaleUtils.java,249
lang3.20,public,3,False,org.apache.commons.lang3.ObjectUtils.CONST_BYTE(int),ObjectUtils,CONST_BYTE,int,org/apache/commons/lang3/ObjectUtils.java,490
lang3.20,public,3,False,org.apache.commons.lang3.ObjectUtils.CONST_SHORT(int),ObjectUtils,CONST_SHORT,int,org/apache/commons/lang3/ObjectUtils.java,511
lang3.20,public,3,False,org.apache.commons.lang3.ObjectUtils.hashCodeMulti(Object[]),ObjectUtils,hashCodeMulti,Object[],org/apache/commons/lang3/ObjectUtils.java,753
lang3.20,private,3,False,org.apache.commons.lang3.RandomUtils.randomLong(long),RandomUtils,randomLong,long,org/apache/commons/lang3/RandomUtils.java,425
lang3.20,package-private,3,True,"org.apache.commons.lang3.Range.Range(T,T,Comparator<T>)",Range,Range,"T,T,Comparator<T>",org/apache/commons/lang3/Range.java,221
lang3.20,public,3,False,org.apache.commons.lang3.Range.contains(T),Range,contains,T,org/apache/commons/lang3/Range.java,244
lang3.20,public,3,False,org.apache.commons.lang3.Range.containsRange(Range<T>),Range,containsRange,Range<T>,org/apache/commons/lang3/Range.java,260
lang3.20,public,3,False,org.apache.commons.lang3.Range.elementCompareTo(T),Range,elementCompareTo,T,org/apache/commons/lang3/Range.java,279
lang3.20,public,3,False,org.apache.commons.lang3.Range.fit(T),Range,fit,T,org/apache/commons/lang3/Range.java,337
lang3.20,package-private,3,False,org.apache.commons.lang3.RuntimeEnvironment.inContainer(String),RuntimeEnvironment,inContainer,String,org/apache/commons/lang3/RuntimeEnvironment.java,103
lang3.20,public,3,False,org.apache.commons.lang3.SerializationUtils.clone(T),SerializationUtils,clone,T,org/apache/commons/lang3/SerializationUtils.java,119
lang3.20,public,3,False,"org.apache.commons.lang3.StringEscapeUtils.translate(CharSequence,int,Writer)",StringEscapeUtils,translate,"CharSequence,int,Writer",org/apache/commons/lang3/StringEscapeUtils.java,56
lang3.20,public,3,False,org.apache.commons.lang3.StringUtils.capitalize(String),StringUtils,capitalize,String,org/apache/commons/lang3/StringUtils.java,529
lang3.20,public,3,False,"org.apache.commons.lang3.StringUtils.containsOnly(CharSequence,String)",StringUtils,containsOnly,"CharSequence,String",org/apache/commons/lang3/StringUtils.java,1329
lang3.20,public,3,False,"org.apache.commons.lang3.StringUtils.indexOfAny(CharSequence,String)",StringUtils,indexOfAny,"CharSequence,String",org/apache/commons/lang3/StringUtils.java,2831
lang3.20,public,3,False,"org.apache.commons.lang3.StringUtils.indexOfAnyBut(CharSequence,char[])",StringUtils,indexOfAnyBut,"CharSequence,char[]",org/apache/commons/lang3/StringUtils.java,2862
lang3.20,public,3,False,"org.apache.commons.lang3.StringUtils.join(Iterator<?>,String)",StringUtils,join,"Iterator<?>,String",org/apache/commons/lang3/StringUtils.java,4329
lang3.20,public,3,False,"org.apache.commons.lang3.StringUtils.join(Iterator<?>,char)",StringUtils,join,"Iterator<?>,char",org/apache/commons/lang3/StringUtils.java,4303
lang3.20,public,3,False,"org.apache.commons.lang3.StringUtils.removeStart(String,char)",StringUtils,removeStart,"String,char",org/apache/commons/lang3/StringUtils.java,5955
lang3.20,public,3,False,"org.apache.commons.lang3.StringUtils.repeat(String,String,int)",StringUtils,repeat,"String,String,int",org/apache/commons/lang3/StringUtils.java,6119
lang3.20,public,3,False,org.apache.commons.lang3.StringUtils.stripToNull(String),StringUtils,stripToNull,String,org/apache/commons/lang3/StringUtils.java,8066
lang3.20,public,3,False,"org.apache.commons.lang3.StringUtils.substringAfter(String,int)",StringUtils,substringAfter,"String,int",org/apache/commons/lang3/StringUtils.java,8203
lang3.20,public,3,False,"org.apache.commons.lang3.StringUtils.substringBefore(String,int)",StringUtils,substringBefore,"String,int",org/apache/commons/lang3/StringUtils.java,8361
lang3.20,public,3,False,org.apache.commons.lang3.StringUtils.toCodePoints(CharSequence),StringUtils,toCodePoints,CharSequence,org/apache/commons/lang3/StringUtils.java,8639
lang3.20,public,3,False,org.apache.commons.lang3.StringUtils.uncapitalize(String),StringUtils,uncapitalize,String,org/apache/commons/lang3/StringUtils.java,8905
lang3.20,public,3,False,"org.apache.commons.lang3.StringUtils.wrap(String,String)",StringUtils,wrap,"String,String",org/apache/commons/lang3/StringUtils.java,9101
lang3.20,public,3,False,"org.apache.commons.lang3.StringUtils.wrap(String,char)",StringUtils,wrap,"String,char",org/apache/commons/lang3/StringUtils.java,9069
lang3.20,public,3,False,"org.apache.commons.lang3.Strings.removeStart(String,CharSequence)",Strings,removeStart,"String,CharSequence",org/apache/commons/lang3/Strings.java,1188
lang3.20,public,3,False,"org.apache.commons.lang3.SystemProperties.getBoolean(String,BooleanSupplier)",SystemProperties,getBoolean,"String,BooleanSupplier",org/apache/commons/lang3/SystemProperties.java,1628
